Date,Spot,Storage,HDD,CDD
2017-05-07,3.0733333333333333,2320.4285714285716,9,1
2017-05-08,3.06,2330.1428571428573,9,1
2017-05-09,3.03,2339.8571428571427,8,2
2017-05-10,3.03,2349.5714285714284,6,3
2017-05-11,3.23,2359.285714285714,6,3
2017-05-12,3.24,2369.0,7,2
2017-05-13,3.2466666666666666,2379.714285714286,6,2
2017-05-14,3.2533333333333334,2390.4285714285716,5,2
2017-05-15,3.26,2401.1428571428573,5,3
2017-05-16,3.27,2411.8571428571427,4,4
2017-05-17,3.27,2422.5714285714284,3,6
2017-05-18,3.13,2433.285714285714,2,8
2017-05-19,3.11,2444.0,4,7
2017-05-20,3.1533333333333333,2455.5714285714284,4,5
2017-05-21,3.1966666666666668,2467.1428571428573,4,4
2017-05-22,3.24,2478.714285714286,4,3
2017-05-23,3.22,2490.285714285714,3,3
2017-05-24,3.22,2501.8571428571427,3,3
2017-05-25,3.1,2513.4285714285716,4,2
2017-05-26,3.1,2525.0,3,3
2017-05-27,3.1,2540.1428571428573,2,5
2017-05-28,3.1,2555.285714285714,1,5
2017-05-29,3.1,2570.4285714285716,2,5
2017-05-30,3.1,2585.5714285714284,3,4
2017-05-31,3.05,2600.714285714286,2,5
2017-06-01,3.05,2615.8571428571427,1,4
2017-06-02,2.85,2631.0,1,5
2017-06-03,2.8733333333333335,2642.1428571428573,2,6
2017-06-04,2.8966666666666665,2653.285714285714,2,7
2017-06-05,2.92,2664.4285714285716,1,6
2017-06-06,2.92,2675.5714285714284,2,5
2017-06-07,3.06,2686.714285714286,2,4
2017-06-08,2.98,2697.8571428571427,2,3
2017-06-09,3.03,2709.0,1,4
2017-06-10,3.06,2717.714285714286,1,7
2017-06-11,3.09,2726.4285714285716,1,9
2017-06-12,3.12,2735.1428571428573,1,11
2017-06-13,3.12,2743.8571428571427,1,11
2017-06-14,2.95,2752.5714285714284,1,10
2017-06-15,2.94,2761.285714285714,1,9
2017-06-16,3.01,2770.0,1,10
2017-06-17,2.9633333333333334,2776.5714285714284,0,11
2017-06-18,2.9166666666666665,2783.1428571428573,0,12
2017-06-19,2.87,2789.714285714286,0,11
2017-06-20,2.91,2796.285714285714,0,10
2017-06-21,2.91,2802.8571428571427,0,10
2017-06-22,2.88,2809.4285714285716,0,10
2017-06-23,2.89,2816.0,0,11
2017-06-24,2.92,2824.8571428571427,0,10
2017-06-25,2.95,2833.714285714286,1,8
2017-06-26,2.98,2842.5714285714284,1,6
2017-06-27,2.99,2851.4285714285716,1,6
2017-06-28,3.03,2860.285714285714,1,6
2017-06-29,3.07,2869.1428571428573,0,8
2017-06-30,2.98,2878.0,0,10
2017-07-01,2.98,2886.285714285714,0,11
2017-07-02,2.98,2894.5714285714284,0,11
2017-07-03,2.98,2902.8571428571427,0,11
2017-07-04,2.98,2911.1428571428573,0,11
2017-07-05,2.98,2919.4285714285716,0,11
2017-07-06,2.89,2927.714285714286,0,12
2017-07-07,2.91,2936.0,0,13
2017-07-08,2.9133333333333336,2939.8571428571427,0,12
2017-07-09,2.9166666666666665,2943.714285714286,0,10
2017-07-10,2.92,2947.5714285714284,0,11
2017-07-11,2.98,2951.4285714285716,0,12
2017-07-12,3.01,2955.285714285714,0,13
2017-07-13,2.96,2959.1428571428573,0,13
2017-07-14,2.94,2963.0,0,11
2017-07-15,2.973333333333333,2965.4285714285716,0,11
2017-07-16,3.006666666666667,2967.8571428571427,0,11
2017-07-17,3.04,2970.285714285714,0,11
2017-07-18,3.11,2972.714285714286,0,12
2017-07-19,3.11,2975.1428571428573,0,13
2017-07-20,3.12,2977.5714285714284,0,14
2017-07-21,3.06,2980.0,0,14
2017-07-22,3.0366666666666666,2982.714285714286,0,14
2017-07-23,3.0133333333333336,2985.4285714285716,0,14
2017-07-24,2.99,2988.1428571428573,0,11
2017-07-25,2.99,2990.8571428571427,0,10
2017-07-26,2.92,2993.5714285714284,0,10
2017-07-27,2.95,2996.285714285714,0,11
2017-07-28,2.96,2999.0,0,11
2017-07-29,2.93,3003.285714285714,0,9
2017-07-30,2.9,3007.5714285714284,0,9
2017-07-31,2.87,3011.8571428571427,0,9
2017-08-01,2.8,3016.1428571428573,0,11
2017-08-02,2.8,3020.4285714285716,0,11
2017-08-03,2.76,3024.714285714286,0,11
2017-08-04,2.76,3029.0,0,10
2017-08-05,2.773333333333333,3036.5714285714284,0,9
2017-08-06,2.7866666666666666,3044.1428571428573,0,7
2017-08-07,2.8,3051.714285714286,0,7
2017-08-08,2.81,3059.285714285714,0,8
2017-08-09,2.81,3066.8571428571427,0,8
2017-08-10,2.89,3074.4285714285716,0,9
2017-08-11,2.96,3082.0,0,9
2017-08-12,2.98,3088.1428571428573,0,9
2017-08-13,3.0,3094.285714285714,0,9
2017-08-14,3.02,3100.4285714285716,0,8
2017-08-15,2.96,3106.5714285714284,0,9
2017-08-16,2.94,3112.714285714286,0,11
2017-08-17,2.91,3118.8571428571427,0,11
2017-08-18,2.9,3125.0,0,11
2017-08-19,2.933333333333333,3129.285714285714,0,11
2017-08-20,2.966666666666667,3133.5714285714284,0,11
2017-08-21,3.0,3137.8571428571427,0,11
2017-08-22,3.0,3142.1428571428573,0,12
2017-08-23,2.94,3146.4285714285716,0,9
2017-08-24,2.97,3150.714285714286,1,7
2017-08-25,2.93,3155.0,1,6
2017-08-26,2.936666666666667,3164.285714285714,1,7
2017-08-27,2.9433333333333334,3173.5714285714284,1,7
2017-08-28,2.95,3182.8571428571427,1,7
2017-08-29,2.95,3192.1428571428573,1,7
2017-08-30,2.95,3201.4285714285716,0,7
2017-08-31,2.92,3210.714285714286,0,8
2017-09-01,2.88,3220.0,2,7
2017-09-02,2.88,3233.0,3,7
2017-09-03,2.88,3246.0,1,8
2017-09-04,2.88,3259.0,0,8
2017-09-05,2.88,3272.0,1,8
2017-09-06,2.98,3285.0,2,5
2017-09-07,2.92,3298.0,3,4
2017-09-08,2.88,3311.0,2,3
2017-09-09,2.88,3324.8571428571427,3,4
2017-09-10,2.88,3338.714285714286,3,4
2017-09-11,2.88,3352.5714285714284,3,4
2017-09-12,2.88,3366.4285714285716,1,4
2017-09-13,3.02,3380.285714285714,1,5
2017-09-14,3.03,3394.1428571428573,0,6
2017-09-15,3.0,3408.0,1,7
2017-09-16,3.0366666666666666,3416.285714285714,1,7
2017-09-17,3.0733333333333333,3424.5714285714284,1,7
2017-09-18,3.11,3432.8571428571427,1,6
2017-09-19,3.18,3441.1428571428573,1,7
2017-09-20,3.13,3449.4285714285716,1,8
2017-09-21,3.11,3457.714285714286,1,9
2017-09-22,2.93,3466.0,2,9
2017-09-23,2.94,3472.0,2,8
2017-09-24,2.95,3478.0,1,8
2017-09-25,2.96,3484.0,1,8
2017-09-26,2.96,3490.0,1,8
2017-09-27,2.98,3496.0,1,8
2017-09-28,2.96,3502.0,2,6
2017-09-29,2.94,3508.0,4,4
2017-09-30,2.94,3520.4285714285716,5,3
2017-10-01,2.94,3532.8571428571427,6,3
2017-10-02,2.94,3545.285714285714,5,3
2017-10-03,2.73,3557.714285714286,4,4
2017-10-04,2.8,3570.1428571428573,3,4
2017-10-05,2.8,3582.5714285714284,2,3
2017-10-06,2.93,3595.0,2,5
2017-10-07,2.91,3602.1428571428573,1,6
2017-10-08,2.89,3609.285714285714,2,5
2017-10-09,2.87,3616.4285714285716,3,6
2017-10-10,2.89,3623.5714285714284,4,5
2017-10-11,2.89,3630.714285714286,5,4
2017-10-12,2.95,3637.8571428571427,5,3
2017-10-13,2.99,3645.0,5,3
2017-10-14,2.95,3654.285714285714,4,4
2017-10-15,2.91,3663.5714285714284,3,4
2017-10-16,2.87,3672.8571428571427,7,2
2017-10-17,2.88,3682.1428571428573,9,2
2017-10-18,2.81,3691.4285714285716,7,1
2017-10-19,2.83,3700.714285714286,6,1
2017-10-20,2.8,3710.0,5,2
2017-10-21,2.85,3719.285714285714,5,2
2017-10-22,2.9,3728.5714285714284,4,2
2017-10-23,2.95,3737.8571428571427,5,2
2017-10-24,2.95,3747.1428571428573,7,2
2017-10-25,2.98,3756.4285714285716,10,1
2017-10-26,2.91,3765.714285714286,10,1
2017-10-27,2.78,3775.0,12,1
2017-10-28,2.833333333333333,3777.1428571428573,14,1
2017-10-29,2.8866666666666667,3779.285714285714,13,0
2017-10-30,2.94,3781.4285714285716,15,0
2017-10-31,2.84,3783.5714285714284,16,0
2017-11-01,2.68,3785.714285714286,14,0
2017-11-02,2.68,3787.8571428571427,9,1
2017-11-03,2.75,3790.0,8,2
2017-11-04,2.8366666666666664,3787.4285714285716,12,2
2017-11-05,2.9233333333333333,3784.8571428571427,10,2
2017-11-06,3.01,3782.285714285714,11,2
2017-11-07,3.07,3779.714285714286,16,1
2017-11-08,3.16,3777.1428571428573,18,1
2017-11-09,3.18,3774.5714285714284,18,1
2017-11-10,3.17,3772.0,21,0
2017-11-11,3.1566666666666667,3765.4285714285716,22,0
2017-11-12,3.143333333333333,3758.8571428571427,20,1
2017-11-13,3.13,3752.285714285714,17,1
2017-11-14,3.06,3745.714285714286,17,1
2017-11-15,3.16,3739.1428571428573,16,1
2017-11-16,3.09,3732.5714285714284,16,1
2017-11-17,3.04,3726.0,16,1
2017-11-18,3.04,3721.285714285714,15,1
2017-11-19,3.04,3716.5714285714284,19,0
2017-11-20,3.04,3711.8571428571427,20,0
2017-11-21,3.05,3707.1428571428573,16,0
2017-11-22,3.05,3702.4285714285716,18,1
2017-11-23,3.05,3697.714285714286,20,1
2017-11-24,3.05,3693.0,16,0
2017-11-25,2.993333333333333,3693.285714285714,15,0
2017-11-26,2.9366666666666665,3693.5714285714284,16,0
2017-11-27,2.88,3693.8571428571427,17,0
2017-11-28,2.88,3694.1428571428573,16,0
2017-11-29,3.06,3694.4285714285716,15,0
2017-11-30,3.06,3694.714285714286,17,0
2017-12-01,2.84,3695.0,17,0
2017-12-02,2.8633333333333333,3685.1428571428573,17,0
2017-12-03,2.8866666666666667,3675.285714285714,17,0
2017-12-04,2.91,3665.4285714285716,17,1
2017-12-05,2.86,3655.5714285714284,18,1
2017-12-06,2.86,3645.714285714286,22,0
2017-12-07,2.81,3635.8571428571427,26,0
2017-12-08,2.78,3626.0,28,0
2017-12-09,2.79,3600.0,27,0
2017-12-10,2.8,3574.0,27,0
2017-12-11,2.81,3548.0,24,0
2017-12-12,2.87,3522.0,25,0
2017-12-13,2.87,3496.0,28,0
2017-12-14,2.69,3470.0,28,0
2017-12-15,2.6,3444.0,29,0
2017-12-16,2.6366666666666667,3428.0,26,0
2017-12-17,2.6733333333333333,3412.0,26,0
2017-12-18,2.71,3396.0,21,0
2017-12-19,2.75,3380.0,17,1
2017-12-20,2.72,3364.0,20,1
2017-12-21,2.64,3348.0,23,0
2017-12-22,2.63,3332.0,23,1
2017-12-23,2.6425,3302.5714285714284,22,0
2017-12-24,2.6550000000000002,3273.1428571428573,26,0
2017-12-25,2.6675,3243.714285714286,30,0
2017-12-26,2.68,3214.285714285714,34,0
2017-12-27,2.76,3184.8571428571427,37,0
2017-12-28,2.97,3155.4285714285716,38,0
2017-12-29,3.69,3126.0,35,0
2017-12-30,4.3275,3074.714285714286,34,0
2017-12-31,4.965,3023.4285714285716,40,0
2018-01-01,5.6025,2972.1428571428573,43,0
2018-01-02,6.24,2920.8571428571427,42,0
2018-01-03,6.24,2869.5714285714284,38,0
2018-01-04,4.65,2818.285714285714,38,0
2018-01-05,4.21,2767.0,39,0
2018-01-06,3.7700000000000005,2740.8571428571427,39,0
2018-01-07,3.33,2714.714285714286,35,0
2018-01-08,2.89,2688.5714285714284,29,0
2018-01-09,2.93,2662.4285714285716,23,0
2018-01-10,3.16,2636.285714285714,21,0
2018-01-11,3.16,2610.1428571428573,17,0
2018-01-12,4.06,2584.0,21,0
2018-01-13,4.41,2542.8571428571427,29,0
2018-01-14,4.76,2501.714285714286,35,0
2018-01-15,5.109999999999999,2460.5714285714284,33,0
2018-01-16,5.46,2419.4285714285716,35,0
2018-01-17,3.92,2378.285714285714,36,0
2018-01-18,3.92,2337.142857142857,34,0
2018-01-19,3.2,2296.0,29,0
2018-01-20,3.1766666666666667,2281.8571428571427,23,0
2018-01-21,3.1533333333333333,2267.714285714286,20,0
2018-01-22,3.13,2253.5714285714284,19,0
2018-01-23,3.35,2239.4285714285716,20,0
2018-01-24,3.54,2225.285714285714,25,0
2018-01-25,3.54,2211.1428571428573,27,0
2018-01-26,3.58,2197.0,24,0
2018-01-27,3.586666666666667,2180.0,20,0
2018-01-28,3.5933333333333333,2163.0,19,0
2018-01-29,3.6,2146.0,22,0
2018-01-30,3.6,2129.0,27,0
2018-01-31,3.34,2112.0,26,0
2018-02-01,3.06,2095.0,23,0
2018-02-02,2.91,2078.0,28,0
2018-02-03,2.89,2050.285714285714,28,0
2018-02-04,2.87,2022.5714285714287,25,0
2018-02-05,2.85,1994.857142857143,28,0
2018-02-06,2.75,1967.142857142857,29,0
2018-02-07,2.74,1939.4285714285713,27,0
2018-02-08,2.74,1911.7142857142858,27,0
2018-02-09,2.66,1884.0,26,0
2018-02-10,2.64,1866.2857142857142,24,0
2018-02-11,2.62,1848.5714285714287,23,1
2018-02-12,2.6,1830.857142857143,26,1
2018-02-13,2.58,1813.142857142857,28,0
2018-02-14,2.53,1795.4285714285713,20,0
2018-02-15,2.49,1777.7142857142858,14,1
2018-02-16,2.49,1760.0,14,1
2018-02-17,2.52,1748.857142857143,20,1
2018-02-18,2.55,1737.7142857142858,21,1
2018-02-19,2.58,1726.5714285714287,18,1
2018-02-20,2.61,1715.4285714285713,20,1
2018-02-21,2.65,1704.2857142857142,17,1
2018-02-22,2.65,1693.142857142857,21,1
2018-02-23,2.58,1682.0,21,1
2018-02-24,2.586666666666667,1673.857142857143,19,1
2018-02-25,2.5933333333333333,1665.7142857142858,19,1
2018-02-26,2.6,1657.5714285714287,17,1
2018-02-27,2.59,1649.4285714285713,18,1
2018-02-28,2.66,1641.2857142857142,18,1
2018-03-01,2.67,1633.142857142857,18,1
2018-03-02,2.67,1625.0,20,1
2018-03-03,2.68,1611.7142857142858,20,0
2018-03-04,2.69,1598.4285714285713,20,0
2018-03-05,2.7,1585.142857142857,20,0
2018-03-06,2.7,1571.857142857143,20,0
2018-03-07,2.8,1558.5714285714287,21,0
2018-03-08,2.8,1545.2857142857142,22,0
2018-03-09,2.71,1532.0,21,0
2018-03-10,2.7333333333333334,1519.7142857142858,20,0
2018-03-11,2.7566666666666664,1507.4285714285713,20,0
2018-03-12,2.78,1495.142857142857,20,0
2018-03-13,2.76,1482.857142857143,21,0
2018-03-14,2.69,1470.5714285714287,21,0
2018-03-15,2.7,1458.2857142857142,20,0
2018-03-16,2.62,1446.0,20,0
2018-03-17,2.62,1437.0,20,0
2018-03-18,2.62,1428.0,19,1
2018-03-19,2.62,1419.0,19,1
2018-03-20,2.71,1410.0,20,1
2018-03-21,2.74,1401.0,21,0
2018-03-22,2.62,1392.0,19,0
2018-03-23,2.58,1383.0,19,0
2018-03-24,2.5966666666666667,1378.857142857143,19,0
2018-03-25,2.6133333333333333,1374.7142857142858,19,0
2018-03-26,2.63,1370.5714285714287,19,1
2018-03-27,2.6,1366.4285714285713,18,1
2018-03-28,2.64,1362.2857142857142,16,1
2018-03-29,2.81,1358.142857142857,14,1
2018-03-30,2.795,1354.0,15,1
2018-03-31,2.7800000000000002,1351.2857142857142,16,1
2018-04-01,2.765,1348.5714285714287,17,1
2018-04-02,2.75,1345.857142857143,18,1
2018-04-03,2.75,1343.142857142857,17,1
2018-04-04,2.81,1340.4285714285713,17,1
2018-04-05,2.81,1337.7142857142858,19,0
2018-04-06,2.81,1335.0,18,1
2018-04-07,2.8,1329.857142857143,20,1
2018-04-08,2.79,1324.7142857142858,20,0
2018-04-09,2.78,1319.5714285714287,19,1
2018-04-10,2.78,1314.4285714285713,17,1
2018-04-11,2.74,1309.2857142857142,15,0
2018-04-12,2.76,1304.142857142857,14,0
2018-04-13,2.82,1299.0,12,1
2018-04-14,2.84,1296.4285714285713,13,1
2018-04-15,2.86,1293.857142857143,15,1
2018-04-16,2.88,1291.2857142857142,17,0
2018-04-17,2.84,1288.7142857142858,16,0
2018-04-18,2.85,1286.142857142857,14,1
2018-04-19,2.8,1283.5714285714287,15,1
2018-04-20,2.78,1281.0,14,0
2018-04-21,2.78,1289.857142857143,12,1
2018-04-22,2.78,1298.7142857142858,10,1
2018-04-23,2.78,1307.5714285714287,8,1
2018-04-24,2.79,1316.4285714285713,8,1
2018-04-25,2.81,1325.2857142857142,9,1
2018-04-26,2.81,1334.142857142857,8,1
2018-04-27,2.82,1343.0,9,1
2018-04-28,2.7966666666666664,1355.7142857142858,9,1
2018-04-29,2.7733333333333334,1368.4285714285713,11,1
2018-04-30,2.75,1381.142857142857,9,1
2018-05-01,2.75,1393.857142857143,6,1
2018-05-02,2.77,1406.5714285714287,4,2
2018-05-03,2.75,1419.2857142857142,3,3
2018-05-04,2.75,1432.0,2,3
2018-05-05,2.7466666666666666,1447.142857142857,3,2
2018-05-06,2.7433333333333336,1462.2857142857142,4,2
2018-05-07,2.74,1477.4285714285713,4,2
2018-05-08,2.77,1492.5714285714287,3,2
2018-05-09,2.75,1507.7142857142858,3,3
2018-05-10,2.78,1522.857142857143,4,3
2018-05-11,2.75,1538.0,6,3
2018-05-12,2.78,1551.0,7,3
2018-05-13,2.81,1564.0,6,4
2018-05-14,2.84,1577.0,3,4
2018-05-15,2.83,1590.0,3,4
2018-05-16,2.85,1603.0,4,3
2018-05-17,2.75,1616.0,3,3
2018-05-18,2.75,1629.0,4,3
2018-05-19,2.756666666666667,1642.7142857142858,5,3
2018-05-20,2.763333333333333,1656.4285714285713,3,5
2018-05-21,2.77,1670.142857142857,3,4
2018-05-22,2.76,1683.857142857143,2,5
2018-05-23,2.89,1697.5714285714287,1,6
2018-05-24,2.88,1711.2857142857142,1,6
2018-05-25,2.88,1725.0,1,7
2018-05-26,2.87,1738.142857142857,1,9
2018-05-27,2.86,1751.2857142857142,1,8
2018-05-28,2.8499999999999996,1764.4285714285713,1,8
2018-05-29,2.84,1777.5714285714287,1,9
2018-05-30,2.83,1790.7142857142858,1,9
2018-05-31,2.94,1803.857142857143,1,9
2018-06-01,2.91,1817.0,1,9
2018-06-02,2.9033333333333333,1830.7142857142858,1,9
2018-06-03,2.896666666666667,1844.4285714285713,1,7
2018-06-04,2.89,1858.142857142857,2,6
2018-06-05,2.89,1871.857142857143,2,6
2018-06-06,2.89,1885.5714285714287,2,6
2018-06-07,3.02,1899.2857142857142,1,6
2018-06-08,2.91,1913.0,0,7
2018-06-09,2.94,1926.5714285714287,1,8
2018-06-10,2.97,1940.142857142857,1,7
2018-06-11,3.0,1953.7142857142858,1,7
2018-06-12,2.98,1967.2857142857142,1,7
2018-06-13,2.98,1980.857142857143,0,9
2018-06-14,2.99,1994.4285714285713,0,9
2018-06-15,3.02,2008.0,1,9
2018-06-16,3.0100000000000002,2017.4285714285713,1,9
2018-06-17,3.0,2026.857142857143,1,11
2018-06-18,2.99,2036.2857142857142,0,12
2018-06-19,2.95,2045.7142857142858,0,11
2018-06-20,2.96,2055.1428571428573,0,9
2018-06-21,3.08,2064.5714285714284,0,9
2018-06-22,2.95,2074.0,0,8
2018-06-23,2.9533333333333336,2085.1428571428573,1,9
2018-06-24,2.9566666666666666,2096.285714285714,0,10
2018-06-25,2.96,2107.4285714285716,0,9
2018-06-26,2.98,2118.5714285714284,1,9
2018-06-27,3.01,2129.714285714286,0,9
2018-06-28,2.99,2140.8571428571427,0,11
2018-06-29,2.96,2152.0,0,12
2018-06-30,2.94,2159.285714285714,0,13
2018-07-01,2.92,2166.5714285714284,0,14
2018-07-02,2.9,2173.8571428571427,0,13
2018-07-03,2.9,2181.1428571428573,0,14
2018-07-04,2.9050000000000002,2188.4285714285716,0,14
2018-07-05,2.91,2195.714285714286,0,14
2018-07-06,2.91,2203.0,0,13
2018-07-07,2.9066666666666667,2209.4285714285716,0,9
2018-07-08,2.9033333333333333,2215.8571428571427,0,9
2018-07-09,2.9,2222.285714285714,0,11
2018-07-10,2.9,2228.714285714286,0,12
2018-07-11,2.89,2235.1428571428573,0,12
2018-07-12,2.89,2241.5714285714284,0,12
2018-07-13,2.86,2248.0,0,12
2018-07-14,2.8266666666666667,2251.4285714285716,0,13
2018-07-15,2.793333333333333,2254.8571428571427,0,14
2018-07-16,2.76,2258.285714285714,0,14
2018-07-17,2.81,2261.714285714286,0,13
2018-07-18,2.8,2265.1428571428573,0,11
2018-07-19,2.75,2268.5714285714284,0,11
2018-07-20,2.79,2272.0,0,11
2018-07-21,2.79,2276.714285714286,0,11
2018-07-22,2.79,2281.4285714285716,0,11
2018-07-23,2.79,2286.1428571428573,0,12
2018-07-24,2.73,2290.8571428571427,0,13
2018-07-25,2.82,2295.5714285714284,0,13
2018-07-26,2.82,2300.285714285714,0,12
2018-07-27,2.78,2305.0,0,11
2018-07-28,2.77,2311.8571428571427,0,11
2018-07-29,2.76,2318.714285714286,0,10
2018-07-30,2.75,2325.5714285714284,0,10
2018-07-31,2.82,2332.4285714285716,0,10
2018-08-01,2.8,2339.285714285714,0,11
2018-08-02,2.77,2346.1428571428573,0,11
2018-08-03,2.86,2353.0,0,12
2018-08-04,2.8566666666666665,2357.714285714286,0,13
2018-08-05,2.8533333333333335,2362.4285714285716,0,14
2018-08-06,2.85,2367.1428571428573,0,14
2018-08-07,2.95,2371.8571428571427,0,14
2018-08-08,2.99,2376.5714285714284,0,13
2018-08-09,3.02,2381.285714285714,0,13
2018-08-10,2.96,2386.0,0,12
2018-08-11,2.9466666666666668,2393.0,0,11
2018-08-12,2.933333333333333,2400.0,0,11
2018-08-13,2.92,2407.0,0,10
2018-08-14,3.02,2414.0,0,11
2018-08-15,3.02,2421.0,0,12
2018-08-16,3.02,2428.0,0,13
2018-08-17,3.01,2435.0,0,13
2018-08-18,3.02,2444.8571428571427,0,12
2018-08-19,3.03,2454.714285714286,0,10
2018-08-20,3.04,2464.5714285714284,0,10
2018-08-21,3.01,2474.4285714285716,0,10
2018-08-22,3.02,2484.285714285714,0,9
2018-08-23,3.01,2494.1428571428573,0,7
2018-08-24,2.99,2504.0,0,7
2018-08-25,2.986666666666667,2513.0,0,8
2018-08-26,2.9833333333333334,2522.0,0,10
2018-08-27,2.98,2531.0,0,12
2018-08-28,2.98,2540.0,0,13
2018-08-29,2.96,2549.0,0,12
2018-08-30,2.96,2558.0,0,10
2018-08-31,2.98,2567.0,0,9
2018-09-01,2.975,2576.8571428571427,0,10
2018-09-02,2.9699999999999998,2586.714285714286,0,11
2018-09-03,2.965,2596.5714285714284,0,12
2018-09-04,2.96,2606.4285714285716,0,13
2018-09-05,3.0,2616.285714285714,0,12
2018-09-06,2.93,2626.1428571428573,0,11
2018-09-07,2.88,2636.0,0,9
2018-09-08,2.8866666666666667,2648.285714285714,1,7
2018-09-09,2.893333333333333,2660.5714285714284,3,6
2018-09-10,2.9,2672.8571428571427,2,5
2018-09-11,2.94,2685.1428571428573,1,6
2018-09-12,2.98,2697.4285714285716,1,7
2018-09-13,2.94,2709.714285714286,1,8
2018-09-14,2.91,2722.0,1,9
2018-09-15,2.9233333333333333,2728.5714285714284,1,9
2018-09-16,2.936666666666667,2735.1428571428573,1,10
2018-09-17,2.95,2741.714285714286,1,10
2018-09-18,3.0,2748.285714285714,1,10
2018-09-19,3.11,2754.8571428571427,1,9
2018-09-20,3.07,2761.4285714285716,1,9
2018-09-21,3.02,2768.0,1,8
2018-09-22,3.026666666666667,2782.0,2,6
2018-09-23,3.033333333333333,2796.0,3,4
2018-09-24,3.04,2810.0,3,5
2018-09-25,3.12,2824.0,2,7
2018-09-26,3.1,2838.0,2,6
2018-09-27,3.05,2852.0,3,4
2018-09-28,3.01,2866.0,4,4
2018-09-29,3.05,2878.8571428571427,5,4
2018-09-30,3.09,2891.714285714286,4,4
2018-10-01,3.13,2904.5714285714284,3,5
2018-10-02,3.14,2917.4285714285716,2,6
2018-10-03,3.26,2930.285714285714,2,7
2018-10-04,3.39,2943.1428571428573,3,6
2018-10-05,3.25,2956.0,5,5
2018-10-06,3.26,2967.5714285714284,4,5
2018-10-07,3.27,2979.1428571428573,4,6
2018-10-08,3.28,2990.714285714286,3,6
2018-10-09,3.4,3002.285714285714,3,6
2018-10-10,3.45,3013.8571428571427,3,6
2018-10-11,3.16,3025.4285714285716,6,4
2018-10-12,3.19,3037.0,9,1
2018-10-13,3.2133333333333334,3045.285714285714,11,1
2018-10-14,3.2366666666666664,3053.5714285714284,11,2
2018-10-15,3.26,3061.8571428571427,11,2
2018-10-16,3.27,3070.1428571428573,12,2
2018-10-17,3.3,3078.4285714285716,11,2
2018-10-18,3.28,3086.714285714286,13,1
2018-10-19,3.2,3095.0,11,1
2018-10-20,3.2,3101.8571428571427,9,2
2018-10-21,3.2,3108.714285714286,14,1
2018-10-22,3.2,3115.5714285714284,13,1
2018-10-23,3.28,3122.4285714285716,12,1
2018-10-24,3.42,3129.285714285714,13,1
2018-10-25,3.42,3136.1428571428573,14,1
2018-10-26,3.27,3143.0,14,1
2018-10-27,3.2466666666666666,3152.285714285714,12,1
2018-10-28,3.2233333333333336,3161.5714285714284,11,1
2018-10-29,3.2,3170.8571428571427,11,1
2018-10-30,3.27,3180.1428571428573,11,1
2018-10-31,3.31,3189.4285714285716,10,1
2018-11-01,3.36,3198.714285714286,10,1
2018-11-02,3.26,3208.0,10,1
2018-11-03,3.3499999999999996,3213.5714285714284,12,1
2018-11-04,3.44,3219.1428571428573,13,1
2018-11-05,3.53,3224.714285714286,12,1
2018-11-06,3.53,3230.285714285714,10,2
2018-11-07,3.54,3235.8571428571427,13,2
2018-11-08,3.54,3241.4285714285716,16,1
2018-11-09,3.74,3247.0,19,1
2018-11-10,3.8133333333333335,3227.8571428571427,23,1
2018-11-11,3.8866666666666667,3208.714285714286,24,0
2018-11-12,3.96,3189.5714285714284,24,1
2018-11-13,4.1,3170.4285714285716,24,1
2018-11-14,4.1,3151.285714285714,25,1
2018-11-15,4.69,3132.1428571428573,25,0
2018-11-16,4.3,3113.0,22,0
2018-11-17,4.416666666666667,3104.5714285714284,21,0
2018-11-18,4.533333333333333,3096.1428571428573,22,0
2018-11-19,4.65,3087.714285714286,21,0
2018-11-20,4.65,3079.285714285714,21,0
2018-11-21,4.7,3070.8571428571427,23,0
2018-11-22,4.6160000000000005,3062.4285714285716,25,0
2018-11-23,4.532,3054.0,23,0
2018-11-24,4.448,3045.0,19,0
2018-11-25,4.364,3036.0,18,0
2018-11-26,4.28,3027.0,21,0
2018-11-27,4.28,3018.0,25,0
2018-11-28,4.5,3009.0,27,0
2018-11-29,4.5,3000.0,23,0
2018-11-30,4.61,2991.0,20,0
2018-12-01,4.54,2980.0,19,1
2018-12-02,4.470000000000001,2969.0,17,1
2018-12-03,4.4,2958.0,20,1
2018-12-04,4.4,2947.0,26,0
2018-12-05,4.69,2936.0,29,0
2018-12-06,4.44,2925.0,28,0
2018-12-07,4.51,2914.0,28,0
2018-12-08,4.52,2893.8571428571427,29,0
2018-12-09,4.53,2873.714285714286,29,0
2018-12-10,4.54,2853.5714285714284,29,0
2018-12-11,4.53,2833.4285714285716,28,0
2018-12-12,4.53,2813.285714285714,25,0
2018-12-13,4.31,2793.1428571428573,23,0
2018-12-14,3.99,2773.0,21,0
2018-12-15,3.9266666666666667,2766.1428571428573,19,0
2018-12-16,3.8633333333333333,2759.285714285714,20,0
2018-12-17,3.8,2752.4285714285716,21,0
2018-12-18,3.8,2745.5714285714284,23,0
2018-12-19,3.64,2738.714285714286,22,0
2018-12-20,3.7,2731.8571428571427,20,0
2018-12-21,3.7,2725.0,19,0
2018-12-22,3.644,2722.1428571428573,21,0
2018-12-23,3.588,2719.285714285714,24,0
